track_id;artists;name;popularity;release_date;release_date_precision;speechiness;instrumentalness
3IQnD3qnyLpTpCWtwxDrGz;Calogero;Le portrait;56;2015-06-01;day;0.0347;0.0
5tH17ViBhkXSIc5g3c4x2N;Vianney;Pas là;0;2014-10-20;day;0.0502;0.0
5Riq2iwa2XRSefb7x18I9a;Nolwenn Leroy;Tri Martolod;46;2010;year;0.029;0.0
06GLoUz0gyKp3jQWTXiv0P;Madame Monsieur;Mercy;43;2018-04-20;day;0.0521;0.000278
5pqhqSdrxLXDZY9eeCAtSJ;Anais Delva;"Libérée, Délivrée - De ""La Reine des Neiges""/Bande Originale Française";56;2013-01-01;day;0.0328;0.0
3OOF56ZaMLQSJugCAmMcd6;Cats On Trees, Calogero;Jimmy (en duo avec Calogero);0;2015-05-04;day;0.0368;0.0
3mRM4NM8iO7UBqrSigCQFH;Bee Gees;"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack";68;1979-01-01;day;0.0341;0.00629
5lWSa1rmuSL6OBPOnkAqoa;Boney M.;Rasputin;75;1994-03-14;day;0.0455;0.00102
2grjqo0Frpf2okIBiifQKs;Earth, Wind & Fire;September;80;1978-11-23;day;0.0298;0.00131
4LTxJnvxbnnDJYygjoSXDp;Elton John, Kiki Dee;Don't Go Breaking My Heart - Remastered;0;2017-11-10;day;0.0393;0.0
5LN9F6c1Okx7Yrwd6GO8tu;The Jackson 5;I Want You Back;0;1996-01-01;day;0.0338;0.00393
5EcmvgWODi8PNTfVeTlZjb;Barry White;You're The First, The Last, My Everything - Edit;47;1988-09-12;day;0.0316;0.00434
6gOirCUz62z0mFhCJ6P5KC;Bob Marley & The Wailers;Jamming;0;1977-01-01;day;0.307;3.98e-05
6vJZnE3jJWfxOIVONjntUO;Murray Head;Say It Ain't So, Joe;46;1976;year;0.0345;0.000156
594FzPlCmqygQMoZAkGegM;Donna Summer;Hot Stuff;0;1979-04-25;day;0.0316;0.0306
3Zuf70897YkrVRAsrBMMSF;John Travolta, Olivia Newton-John;"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack";0;2003-01-01;day;0.0935;0.000784
0GjEhVFGZW8afUYGChu3Rr;ABBA;Dancing Queen;80;1976;year;0.0428;0.000939
4xdZYGbne37Yz1Rx7vTqBl;Sheila;Spacer;40;2007-06-04;day;0.0418;0.0
7wNYqliW0LVNT3B25gGXtw;Gloria Gaynor;I Will Survive - Single Version;53;2007-01-01;day;0.0713;0.00349
1ZA8L9IOkRhmmz4nPXXx7h;Eagles;Hotel California - 2013 Remaster;58;2003;year;0.027;0.000494
3hJLKtTpgct9Y9wKww0BiR;The Rolling Stones;Miss You - Remastered;69;1978-06-09;day;0.0392;0.0215
0TrSWhokDH5OfUdvU2qIdJ;France Gall;Musique - Remasterisé en 2004;35;1977-04-27;day;0.0786;0.0103
4OT4AvPAq1o0rscVNdC20X;Mungo Jerry;In the Summertime;0;2000;year;0.0615;0.0
7gUMShP1l20tC0xf17Zplk;Christopher Cross;Ride Like the Wind;66;1979;year;0.0478;0.000716
2GUESfQxaSuauM5fwiRkXb;Kool & The Gang;Ladies Night - Single Version;56;1994-06-07;day;0.129;5.23e-05
1BqnZOkYJbvYLOhN0qPJDm;Boney M.;Ma Baker;61;1977;year;0.105;2.18e-05
5gOd6zDC8vhlYjqbQdJVWP;Gerry Rafferty;Baker Street;69;1978;year;0.0297;0.028
2BEArHIJsI5fxYEpCZv2sF;Anita Ward;Ring My Bell;48;1979-01-01;day;0.0405;0.0822
4xVvKpua7eX68Ic1TDqaUw;Roger Glover, Ronnie James Dio;Love Is All;49;1974-05-27;day;0.0494;3.47e-05
28NBmftocOzTPEb6OYA9fW;CHIC;Le Freak;0;1978-08-11;day;0.0475;0.0
5XJ1J9QPxaOzdpkGxKU4lA;Blondie;Heart Of Glass [24-Bit Digitally Remastered 01];58;1978-09-01;day;0.0433;0.0233
5z4ljpMLi1LTF8UG9P53fH;Supertramp;Dreamer;59;1974-09-01;day;0.0675;0.0367
3Dy4REq8O09IlgiwuHQ3sk;ABBA;Waterloo;71;1974;year;0.0471;8.18e-06
0VKxd6VnCZMv5uQCdC7qXf;Daniel Balavoine;Le chanteur;57;1978-06-01;day;0.0327;9.58e-06
1CPCDaur2BxlCW0BVsf6rH;John Travolta, Olivia Newton-John;Summer Nights - From “Grease” Soundtrack;0;1998-01-01;day;0.0548;1.76e-05
4Af8yzidDPc520TFd4TmkE;Thelma Houston;Don't Leave Me This Way;57;1998-01-01;day;0.116;6e-05
6vZZtivPrtpggT5SSXsYTy;Peter Gabriel;Solsbury Hill;70;1977;year;0.0301;0.000268
4z7maGZkAonDlXlwo8q69f;Rod Stewart;Da Ya Think I'm Sexy?;69;1978-11-24;day;0.029;0.000192
0ofHAoxe9vBkTCp2UQIavz;Fleetwood Mac;Dreams - 2004 Remaster;85;1977-02-04;day;0.0276;0.00428
0VFKMaDnEAmi90P9dOwtyz;Stevie Wonder;Isn't She Lovely;52;1999-11-23;day;0.0579;0.00187
6XfxmT5QNCXvpZA6PKfWVL;Elton John;Sorry Seems To Be The Hardest Word;62;1976-01-01;day;0.0324;1.23e-06
1WZ7nC1GSk8rCF3X4cRiOv;The Rubettes;Sugar Baby Love;52;1998-01-01;day;0.0378;0.314
05qoPv4EaGAQ0OqOPtm186;Alain Bashung;Gaby oh Gaby - Remix 1991;49;2000-01-01;day;0.0355;0.0142
6Zyz8lsnMFpIrCTuvGurCB;Eagles;New Kid in Town - 2013 Remaster;67;1976-12-08;day;0.0267;0.0013
6QhXQOpyYvbpdbyjgAqKdY;Simon & Garfunkel;Cecilia;74;1970-01-26;day;0.0362;5.17e-06
4kaDCOKdPt1GRrNGkCZlsn;Wings;Band On The Run - Remastered 2010;41;1973-12-05;day;0.0329;0.00264
2DjWsDGgL1xNbhnr7f6t5F;Tracy Chapman;Baby Can I Hold You;73;1988-04-05;day;0.0333;0.0
6l9fOwFZ2pZzGUAVnPM76l;Lionel Richie;My Love;59;1982;year;0.0362;0.0
5tawGZuoaKGinhLIn9U5X4;Chris de Burgh;The Lady In Red;0;1986-01-01;day;0.0333;3.34e-06
63CHa6rmamv9OsehkRD8oz;Phil Collins;Against All Odds (Take a Look at Me Now) - 2016 Remaster;78;2016-10-14;day;0.0277;0.0
1ZgEpCLk5sQcwMSpIpGfiQ;Boy George;Everything I Own;59;1987-01-01;day;0.0341;1.74e-05
4U6mBgGP8FXN6UH4T3AJhu;Joe Cocker, Jennifer Warnes;"Up Where We Belong - From ""An Officer And A Gentleman""";63;1999-08-17;day;0.0318;2.67e-05
1JLn8RhQzHz3qDqsChcmBl;Foreigner;I Want to Know What Love Is - 1999 Remaster;78;1984-12-12;day;0.0277;1.76e-06
0e3yhVeNaTfKIWQRw9U9sY;Elton John;Sacrifice;73;1989-08-29;day;0.0292;0.00183
7DFawVSjI88xR9mjnWwURg;Simply Red;If You Don't Know Me by Now - 2008 Remaster;72;1989;year;0.0268;0.0
793zMrBCSBOYgD7JhYB97f;The Bangles;Eternal Flame;48;1988-07-14;day;0.0254;0.0
6G41H0Zd0kQ1WXWDoEotoJ;Cyndi Lauper;Time After Time;60;1983;year;0.0278;1.39e-06
1OzrlK57iLTIjmbZC1ppWM;Dionne Warwick, Elton John, Gladys Knight, Stevie Wonder;That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder);66;1985;year;0.0322;4.34e-05
6HPLeKiNm92RbykX2BDTUB;Lionel Richie;Stuck On You;70;1983-01-01;day;0.0305;5.28e-05
58Ga5VQlZMnCUV6ZRqf76k;Carly Simon;Coming Around Again;55;1987-04-13;day;0.0336;4.64e-05
5fnOrhQ4KgT5irGCjIccGH;Christopher Cross;Arthur's Theme (Best That You Can Do);69;1981;year;0.0389;0.000816
3G0ENKW9vzV0SuYKaWFflI;Elton John;Nikita;68;1985-11-07;day;0.0277;0.000264
5vXsj8L4DK1gGQ43BBG028;Kenny Rogers, Sheena Easton;We've Got Tonight;66;1983-02-11;day;0.0298;4.29e-05
1pTGc8pwyo6xtgXBKCBcFn;Barbra Streisand;Woman in Love;69;1980-09-23;day;0.028;0.000126
2A6yzRGMgSQCUapR2ptm6A;Cyndi Lauper;True Colors;70;1986-10-14;day;0.0331;3.07e-05
6QxgfimsVDPepssZtFrseb;Lionel Richie, Diana Ross;Endless Love;35;2001-10-24;day;0.0261;0.000802
0GGxVTb0UwDwdaKNjBdCn3;John Lennon;Woman - Remastered 2010;70;1980-11-17;day;0.0224;0.00227
5OHUTC4EvTbL0DuZQRIGGX;Phil Collins;A Groovy Kind of Love;68;2004-09-14;day;0.0274;1.91e-05
6lJFfj7wWeKiYRjLMHN4SN;Stevie Wonder;I Just Called To Say I Love You;0;1999-01-01;day;0.0239;1.57e-06
7dQC53NiYOY9gKg3Qsu2Bs;Air Supply;All Out of Love;68;1980-02-25;day;0.0276;5.51e-06
56GbZVwxMdf1DENCluYS8A;Crowded House;Don't Dream It's Over;65;1986-08-01;day;0.0412;0.000202
1eyq8cjUQ2daFthW2PC2GM;Peter Cetera;Glory of Love;72;1986;year;0.0279;2.43e-06
4LOgi2TAAoKU9ImfzRrCPO;Bryan Adams;Heaven;0;1984-11-05;day;0.0278;1.3e-06
05fHQeRbCSjKVS6z0WbQKJ;Paul Young;Every Time You Go Away - Radio Edit;71;1991-09-07;day;0.0402;7.41e-06
6C4BcBBnlNG0bwfZyeKSti;Phil Collins;Do You Remember? - 2016 Remaster;53;1989-11-20;day;0.0248;0.0109
4YBIuDWPsVy9pXLCUBORZN;Mike & The Mechanics;The Living Years;65;1988-10-28;day;0.0321;0.0
1VCo8IjwPT2xtZPWX4esyY;Eric Carmen;"Hungry Eyes - From ""Dirty Dancing"" Soundtrack";57;2014-03-21;day;0.0254;0.0
5z3ZDMP02xF33yCvPFnct3;Linda Ronstadt, Aaron Neville;Don't Know Much (with Aaron Neville);63;1989;year;0.0327;1.13e-05
1AAEWUVZpew24mP6nC1IU5;Berlin;"Take My Breath Away - Love Theme from ""Top Gun""";0;2006-01-01;day;0.0264;0.0
7pUJSr5pgnQjCTc7PfiUVA;Glenn Medeiros;Nothing's Gonna Change My Love For You;64;1986-01-01;day;0.0372;1.57e-06
3wfujdbamR3Z46F4xav7LM;The Cars;Drive;69;1984-03-13;day;0.0289;0.00139
72AP0jERH6lLf6vd32WcDJ;Leo Sayer;More Than I Can Say;51;1980;year;0.0235;0.000219
6ADSaE87h8Y3lccZlBJdXH;U2;With Or Without You - Remastered;79;1987-03-03;day;0.0285;0.355
2fytePz8UsbUr8n33QBEcm;Michael Jackson, Siedah Garrett;I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster;66;1987-08-31;day;0.0341;1.92e-06
6fkvIT9KFKxO8poBeKfaEf;Phil Collins;One More Night - 2016 Remaster;69;1985-01-25;day;0.0308;0.000351
6yJxCltgtmGxIgKOS6ndnu;Whitney Houston;Greatest Love of All;67;1985-02-14;day;0.0339;3.55e-06
3X7uFMzJrEE0sxn62qd8Ch;Starship;Nothing's Gonna Stop Us Now;76;1987-07-27;day;0.0227;0.0
4LFwNJWoj74Yd71fIr1W8x;Richard Marx;Right Here Waiting;75;1989-01-01;day;0.0301;0.0
17CPezzLWzvGfpZW6X8XT0;Lionel Richie;Say You, Say Me;70;1986;year;0.0287;0.0
60mGckXEG1EzR4VmjYLfEW;Barbra Streisand, Barry Gibb;Guilty (feat. Barry Gibb);66;1980-09-23;day;0.0356;0.0
4F2t297QK40XFcIHqkmLHs;Phil Collins;I Wish It Would Rain Down - 2016 Remaster;64;1989-11-20;day;0.0294;0.00683
58DXqHKK7TfxUmhCq2ux4E;Chicago;Hard to Say I'm Sorry;61;2012-10-29;day;0.0248;4.29e-06
2TxWkdptNrm2Z0CZfMr3Iq;Tina Turner;I Don't Wanna Lose You;60;1989-09-13;day;0.0275;0.0
23gmmiGpMHkxWc0XI1ika5;Paul McCartney;No More Lonely Nights;52;2016-06-10;day;0.0378;0.000191
3ZI3sK9ZJB3LOiZtCs9l3p;Paul Young;Every Time You Go Away;59;1985-12-17;day;0.0433;0.000133
0wnRRFzKLDdI5jjvDP3lZV;Whitney Houston;One Moment in Time - Remastered;62;2007-10-29;day;0.0352;0.0
6V50MyHPGhEmwYu0Wdyf0t;Bruce Hornsby, The Range;The Way It Is;69;1986-06-02;day;0.0277;0.0571
6wpGqhRvJGNNXwWlPmkMyO;U2;I Still Haven't Found What I'm Looking For;79;1987-03-03;day;0.0368;0.00191
7BdXRaSlGAzhySfuW3y8h5;Patrick Swayze, Wendy Fraser;"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack";64;1987-09-24;day;0.0295;1.67e-05
4kOfxxnW1ukZdsNbCKY9br;Tina Turner;What's Love Got to Do with It;75;1993;year;0.0661;6.41e-06
1NCuYqMc8hKMb4cpNTcJbD;Phil Collins;Another Day in Paradise - 2016 Remaster;74;1989-11-20;day;0.0306;0.00269
02HtMmMgd4SYJx76Alv71n;Lauren Wood;Fallen;57;1981;year;0.0353;6.53e-05
1c9dnQbOzw01ID7X2IsYOE;Bryan Ferry;Slave To Love;67;1985;year;0.0291;0.000995
58zZvqjTZdm98YhZXvsATa;Simply Red;For Your Babies;64;1991;year;0.0237;0.00022
36lkJSDyMEZoWTqtRj8Q8q;Chicago;You're the Inspiration - 2006 Remaster;72;1984-05-14;day;0.0274;0.0
7uBxi4jHZqgWAjqLEl1KcF;Bryan Adams;Straight From The Heart;63;1983-01-18;day;0.027;0.0
1Qrdlkgg9I4J7r3P4kZNwr;John Waite;Missing You;71;1984-01-01;day;0.0364;0.0
0CsM8VGDi38kusMv3pxyj1;Spandau Ballet;True - Single Edit;71;2008-04-25;day;0.0288;0.148
1yg7fwwYmx9DQ2TdXUmfpJ;Simply Red;Holding Back the Years - 2008 Remaster;69;1985;year;0.0281;0.000159
23l1kVpqMVREiwU1YAlcr4;Elton John;I Guess That's Why They Call It The Blues;69;1983-05-30;day;0.0269;0.017
41e8y8N7OLiVTWMam9iebK;Chicago;Hard to Say I'm Sorry / Get Away - 2005 Remaster;53;2005-01-25;day;0.0371;0.000364
3aphZHgE73kSPFKiPJRNpk;Kool & The Gang;Cherish;0;1999-01-01;day;0.0225;0.0
19wadMw1A8XejDV4p5wMt1;Whitney Houston;Didn't We Almost Have It All;60;1987-06-02;day;0.027;0.000896
6HMvJcdw6qLsyV1b5x29sa;Lionel Richie;Hello;68;1983-01-01;day;0.0391;0.0
095MMFhB9qxPx2VsmvjnUs;Madonna;Live to Tell;59;1986-06-30;day;0.0279;0.0334
5NFbzd8K2VHwrydjKVetIv;Gloria Estefan;Don't Wanna Lose You;55;1989-07-06;day;0.0244;1.56e-06
5N4eBWsckD3AgTQFGLQEeU;Tears For Fears, Oleta Adams;Woman In Chains;0;1989-09-25;day;0.0297;0.00126
2OgVsp77En2nju8pnCieVU;Foreigner;Waiting for a Girl like You;70;1981;year;0.0335;2.3e-06
1WeoeHh0TSzsApyJ6Q8OOK;TOTO;I'll Be Over You;70;1986-08;month;0.0255;0.0
5WwqdeavrQrbeAMDxGawse;REO Speedwagon;Can't Fight This Feeling;73;1984-11-05;day;0.0266;1.82e-05
54b8qPFqYqIndfdxiLApea;Heart;Alone;74;1987-06-06;day;0.0356;0.00026
7cR56TtuWIktf7jaZfyIgz;Dire Straits;Your Latest Trick;65;1985-05-13;day;0.0339;0.0996
3fVSMbeq8tY3G85yxcJwRU;Paul McCartney;Ebony And Ivory - Remixed 2015;60;1982-04-26;day;0.0379;0.0
6G7PVlifniapyhDCmWS2VM;Madonna;Crazy for You - Edit;58;1990-11-09;day;0.029;0.0
3RMeOetCdXttthQK0clPuz;Michael Bolton;How Am I Supposed to Live Without You;69;1989-06-27;day;0.031;0.0
48Ej1CDmpsETlImicgiXWC;Suzanne Vega;Luka;60;1987-01-01;day;0.031;0.000115
1qyJ6XpMHdsJD8pkiA7Qww;Tina Turner;We Don't Need Another Hero (Thunderdome);62;1991-01-01;day;0.0471;0.00612
1fDmIkJoVxPge6hAxwJIM9;Natalie Cole;Miss You Like Crazy;0;1989;year;0.0267;0.00381
5l91KHr9uF8wdSdtRoZba8;Chris Isaak;Wicked Game - Remastered;63;2006-05-05;day;0.0264;0.00978
7kd2X1tJCWrmysEeE8jiAW;Sheena Easton;For Your Eyes Only;49;1996-03-18;day;0.0475;8.65e-05
7JOyY9GA3P2Evx50oetDKb;Peabo Bryson, Roberta Flack;Tonight I Celebrate My Love;64;1983-07-22;day;0.0318;1.36e-05
78gcqDib1r5msGGckOTZR2;Stephen Bishop;It Might Be You;44;2020-10-23;day;0.0239;0.000188
39qYD4J4BKvZMQgxfXl5bv;The Alan Parsons Project;Eye In The Sky;70;1982;year;0.032;0.00098
2Iib2MV3ECFJAourgP9dlY;Madonna;La Isla Bonita;64;2009-09-18;day;0.0362;1.33e-06
5HrVgmO1govSOrPUehW1VV;Patti LaBelle;On My Own;60;1986-01-01;day;0.0264;6.13e-05
5JjdJK0uGRUk4skRTuQdUZ;Tina Turner;Private Dancer - 2015 Remaster;59;1984-05-29;day;0.0413;0.0871
4PFhHd7DsNg0ke9Nmlxms5;Elton John;Blue Eyes - Remastered 2003;55;1982-01-01;day;0.027;0.00363
0J8A1ZVyJcRZxFNvtp6jRh;Randy Crawford;One Day I'll Fly Away;65;1980;year;0.0302;0.018
40IHflbrHcOuC8ZcYxUSAC;ABBA;One Of Us;57;1981;year;0.0385;0.000946
7EkFVRqmso1h8WjrUrlXIT;Jennifer Rush;The Power of Love;47;2007-12-10;day;0.0307;9.01e-06
4ZYCwq1EMPY5zZt195ARWg;Crowded House;Better Be Home Soon;64;1988-01-01;day;0.028;1.2e-06
3Z2tPWiNiIpg8UMMoowHIk;U.S.A. For Africa;We Are The World;68;1985-01-01;day;0.0435;0.0
5Fc9KTi19410zQoLZAYSWh;Jim Diamond;I Should Have Known Better;54;2010-01-01;day;0.023;0.00629
5oE6INocVL9viDow5y8QNM;Sting;Fragile;65;1987-01-01;day;0.0354;0.0698
6N7gPTru90HYLRUIVDQ185;Roxy Music;More Than This;66;1982-05-01;day;0.0249;0.0466
3fvDLsiTHPQNgzuMd3Mpb5;The Pointer Sisters;Slow Hand;58;1981;year;0.0322;1.94e-05
3iMLRCGHLQ135LtMjKLkO8;Dionne Warwick;Heartbreaker;58;1982;year;0.0239;1.53e-05
0IWtEFQBwRHaMXZQtGEVcM;Black;Wonderful Life;67;1987-01-01;day;0.0302;0.36
65h7Qhxl2WfW31Bl6sjWAI;Billy Ocean;Suddenly;59;1984-09-12;day;0.0316;0.0
19Kf8FxBJ5a1Bb8uKCrIIe;Elton John;Little Jeannie;54;1980-05-13;day;0.0276;0.000115
4tmvNDYDxzspyUTVckmwI9;Genesis;In Too Deep - Remastered 2007;56;1986-06-09;day;0.0246;4.27e-06
7esAUabV6rHcj76syr32Uf;Brenda Russell;Piano In The Dark;54;1992-01-01;day;0.0234;0.00013
0HnxCKczhxIDpwhwcYs2kf;Eurythmics, Annie Lennox, Dave Stewart;Miracle of Love;46;1991-03-01;day;0.0264;1.34e-06
3Aud9Qj7gJT3iODmpbyF1a;Simple Minds;Alive And Kicking - Edit;43;2007-09-24;day;0.0317;0.000177
2M9ro2krNb7nr7HSprkEgo;Tracy Chapman;Fast Car;78;1988-04-05;day;0.037;0.0
6EMQo2suHaUYZVsbGVTxSZ;Roxy Music;Jealous Guy;60;2001-01-01;day;0.0268;0.00532
6DMOzL2zPZBAW0LDYCYLWm;Charlene;I've Never Been To Me;54;1982-01-01;day;0.0426;0.0
1lx8ddGT5wCD6W2xmLeRKG;Whitney Houston;Saving All My Love for You;65;1985-02-14;day;0.0263;4.22e-05
29wJiSQcze8HEmxkUQykyp;Europe;Carrie;71;1986;year;0.0264;2.43e-06
0kzSooCGpuphLwn8iTuO9h;Will To Power;Baby, I Love Your Way/Freebird;56;1988-08-09;day;0.0286;0.00243
04N18CfIbOJPnVLGOKgJNB;Paul Young;Wherever I Lay My Hat (That's My Home);53;2003-07-01;day;0.0521;0.0
07itbZUgkAmBi4CEH5NniJ;UB40, Chrissie Hynde;I Got You Babe;65;1985-01-01;day;0.0709;7.89e-05
0L0T4tMAaGqLgIVj1MOj9t;George Michael;Father Figure - Remastered;64;1987-10-30;day;0.0262;3.36e-05
78FHUZRbFDCG6VkRAQdFLm;Mr. Mister;Broken Wings;70;1985-11-27;day;0.0357;4.57e-05
4S1VYqwfkLit9mKVY3MXoo;Alphaville;Forever Young;73;1984-09-27;day;0.0275;0.0028
61y28QdZIXzVtNIs3xZuaT;Roxy Music;Avalon;50;1995-01-01;day;0.0346;0.613
0vsRt9W2VisbZW6mqqjbp8;Johnny Hates Jazz;Turn Back The Clock;56;1988;year;0.0265;0.000122
0PNt5WTw092eED0ru9SuIp;Dire Straits;Romeo And Juliet;70;1980-10-17;day;0.0309;0.0132
2dTRDAqDJf0rqVmkSgDyDn;Lionel Richie;Penny Lover;45;1983-01-01;day;0.0295;0.00023
5X1P0wy0N5Uid7ORps62Wc;Commodores;Nightshift;43;2008-01-01;day;0.0403;0.00703
75mx4MRQt4l7Gs49JSc6QV;Spandau Ballet;Through the Barricades;50;2010-02-26;day;0.0289;4.76e-05
37BTh5g05cxBIRYMbw8g2T;TOTO;Rosanna;72;1982-04-08;day;0.0357;0.000147
22wWxHGHRH8gZXNDXRgSqY;Heart;These Dreams;60;1985-07-06;day;0.0291;0.0
6edQfeOlqbGteYixpJl3Sm;Kool & The Gang;Joanna;52;1999-03-01;day;0.029;0.0244
7yQNqjXp9BAGAppPGkTbYf;Cutting Crew;I've Been In Love Before;57;1986-01-01;day;0.0281;0.0107
1QFNF3quXkux7v4RbWfaaF;Stevie Wonder;Lately;49;1980-09-29;day;0.0338;0.0
0r5Ju8WyodpXBHmg3f4zYf;Marillion;Kayleigh - 2017 Remaster;63;1985-06-17;day;0.0263;0.0023
3PzsbWSQdLCKDLxn7YZfkM;Bruce Springsteen;I'm On Fire;75;1984-06-04;day;0.0347;0.0299
1kggdmgYBVnPZVrZonHcBU;Commodores;Still;0;1985-01-01;day;0.0366;9.44e-05
7tLtIZclwLWk54PFAyDv5T;Whitney Houston;Where Do Broken Hearts Go;65;1987-06-02;day;0.0291;0.0
6tXnRSvuNgOq4QcxpIN54r;Crowded House;Weather With You;70;1991-01-01;day;0.0279;7.17e-06
6jkqaUJm7Tv0EWpY28iQq2;Don Henley;New York Minute;56;1989-06-27;day;0.0267;0.0
5u8bqfaYSh0qVTsgslPknf;Sérgio Mendes;Never Gonna Let You Go;50;2009-01-01;day;0.0349;0.0
1FQ0ecMZMI3ArhcJQPROFP;Robin Beck;First Time;51;2007-01-01;day;0.0254;0.0
1U2L6NW89IIy6Gw63C4eP2;The Flying Pickets;Only You;54;1984;year;0.025;1.56e-06
2Ftc0DM4QMpO0ZQTlJvgkD;Alison Moyet;Invisible - Remastered;0;2009-10-19;day;0.0282;1.38e-06
0g8Q1Pmem92k7PzI3VLWKz;Whitney Houston;All at Once;55;1985-02-14;day;0.0294;0.0
03Wma4AcL2NXi0HPqhKJ1v;Patti Austin, James Ingram;Baby, Come To Me;60;1981-12-15;day;0.0766;0.0
0C9i6dklnUoFcp1jsP03ud;Axelle Red;Sensualité;50;2016-03-04;day;0.0364;0.000178
0a8sR4JpMM4mcFNItKOjRg;Daniel Lavoie, Patrick Fiori, Garou;Belle (with Patrick Fiori & Garou);49;1997-09-26;day;0.0292;2.79e-06
16TeQ2lM9TLU9BnLDIW1P9;Nathalie Cardone;Hasta Siempre;55;1999;year;0.0378;4.82e-05
2KH16WveTQWT6KOG9Rg6e2;Survivor;Eye of the Tiger;76;1985;year;0.0328;0.000311
4u7EnebtmKWzUH433cf5Qv;Queen;Bohemian Rhapsody - Remastered 2011;82;1975-11-21;day;0.0499;0.0
0If1Jxo7CjpTsKLz3aXmqW;Sexy Sushi;Sex Appeal;58;2008-03-03;day;0.13;0.000359
3s83oN27J2MGXfGU2M3xO4;Massilia Sound System;Au Marché Du Soleil;45;2007;year;0.253;0.0
1QQfbfMfyzNZhT5fg3RpuS;Bob Marley & The Wailers;Buffalo Soldier;0;1983;year;0.284;7.91e-06
7ebyGGBvIus0ZgdbzcXweL;La Rue Kétanou;Les hommes que j'aime;53;2002;year;0.111;0.0
1O5qBgWDXf19N75X7Bvilv;The Subways;Rock & Roll Queen;61;2005-07-04;day;0.0419;0.00131
4kLLWz7srcuLKA7Et40PQR;Black Eyed Peas;I Gotta Feeling;80;2009-01-01;day;0.0265;0.0
3oDFtOhcN08qeDPAK6MEQG;Black Eyed Peas;Boom Boom Pow;69;2009-01-01;day;0.0663;0.00171
4odHiQwll5EexjjCTaSxlo;Black Eyed Peas;Let's Get Retarded;37;2003-01-01;day;0.221;0.0
2nWaThHB7qrp5F0REm7iwz;Katy Perry;Firework;50;2010-01-01;day;0.049;0.0
27tNWlhdAryQY04Gb2ZhUI;Katy Perry;Roar;76;2013-01-01;day;0.0316;7.28e-06
5xEM5hIgJ1jjgcEBfpkt2F;Avril Lavigne;Complicated;78;2002-06-04;day;0.0459;7.74e-06
00Mb3DuaIH1kjrwOku9CGU;Avril Lavigne;Sk8er Boi;77;2002-06-04;day;0.0482;0.0
45hOioMDJktr86iKDHC8gr;Avril Lavigne;Girlfriend;76;2007-04-17;day;0.102;0.000221
0SiywuOBRcynK0uKGWdCnn;Lady Gaga;Bad Romance;82;2009-11-05;day;0.0363;5.24e-05
1QV6tiMFM6fSOKOGLMHYYg;Lady Gaga;Poker Face;78;2008-01-01;day;0.0787;1.64e-06
02XnQdf7sipaKBBHixz3Zp;Lady Gaga;Paparazzi;71;2008-01-01;day;0.0438;0.0
20I6sIOMTCkB6w7ryavxtO;Carly Rae Jepsen;Call Me Maybe;79;2012-01-01;day;0.0408;2.28e-06
2vwlzO0Qp8kfEtzTsCXfyE;Miley Cyrus;Wrecking Ball;77;2013-10-04;day;0.0342;0.0
02dRkCEc8Q5ch4TTcnLxOn;Mark Ronson, Miley Cyrus;Nothing Breaks Like a Heart (feat. Miley Cyrus);64;2019-06-21;day;0.0671;1.36e-06
7BFI9QZPQKgYuR2HhDgwbG;Lorde;Royals;74;2013-01-01;day;0.122;0.0
15jRg8Ejs7X3JEHw38TSN3;Lorde;Team;71;2013-01-01;day;0.0929;0.0
4VrWlk8IQxevMvERoX08iC;Sia;Chandelier;79;2014-07-04;day;0.0499;6.07e-05
55CHeLEfn5iJ0IIkgaa4si;Megan Thee Stallion;Savage;74;2020-03-06;day;0.334;0.0
7qtAgn9mwxygsPOsUDVRRt;Destiny's Child;Survivor;65;2001-01-01;day;0.398;0.0
1XRP3YAk85HKboqEkCMXla;Aaliyah;Try Again;56;2019-09-26;day;0.272;0.0
6v3KW9xbzN5yKLt9YKDYA2;Shawn Mendes, Camila Cabello;Señorita;79;2019-06-19;day;0.029;0.0
1rfofaqEpACxVEHIZBJe6W;Camila Cabello, Young Thug;Havana (feat. Young Thug);81;2018-01-12;day;0.03;3.56e-05
0TDLuuLlV54CkRRUOahJb4;David Guetta, Sia;Titanium (feat. Sia);79;2012-12-07;day;0.103;0.15
285HeuLxsngjFn4GGegGNm;David Guetta, Afrojack, Bebe Rexha, Nicki Minaj;Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack);76;2014-11-21;day;0.151;0.0
7KPr0YxECy4Q1k2F17Sa0Q;David Guetta, Kid Cudi;Memories (feat. Kid Cudi);68;2010-02-12;day;0.232;6.43e-06
0wruS6JEQCGeYrvsCIdG0Z;Flo Rida, Kesha;Right Round (feat. Ke$ha);58;2009-02-09;day;0.291;1.57e-06
70Vdd1gx5tn84jkAU31ASv;LMFAO;Sexy And I Know It;68;2011-01-01;day;0.316;0.0
