artist_id;name;popularity;genres
23LbwefIODbyGdRbAz3urj;Yung Joc;67;['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']
1goOx6gnQdUllLfSMsL4Rt;Marques Houston;54;['hip pop', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']
6nzxy2wXs6tLgzEtqOkEi2;Monica;67;['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']
2iojnBLj0qIMiKPvVhLnsH;Trey Songz;77;['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']
3X458ddYA2YcVWuVIGGOYe;Toni Braxton;68;['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
4HgF4KnohByNElYid7iCNb;Bobby V.;63;['hip hop', 'hip pop', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']
35GL8Cu2GKTcHzKGi75xl5;Jennifer Hudson;63;['dance pop', 'hip pop', 'hollywood', 'neo soul', 'pop', 'r&b', 'urban contemporary']
21E3waRsmPlU7jZsS13rcj;Ne-Yo;82;['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']
64V0qcIldpWvtvY7re6Yt6;Eve;52;[]
7urq0VfqxEYEEiZUkebXT4;112;69;['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']
5pKCCKE2ajJHZ9KAiaK11H;Rihanna;92;['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'urban contemporary']
4OBJLual30L7gRl5UkeRcT;T.I.;80;['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']
3TVXtAsR1Inumwj472S9r4;Drake;98;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']
360IAlyVv4PCEVjgyMZrxK;Miguel;82;['dance pop', 'hip hop', 'pop', 'r&b', 'urban contemporary']
7tYKF4w9nC0nq9CsPZTHyP;SZA;89;['pop', 'pop rap', 'r&b']
0Y5tJX1MQlPlqiwlOH1tJY;Travis Scott;94;['rap', 'slap house']
7HkdQ0gt53LP4zmHsL0nap;Ella Mai;75;['dance pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']
57LYzLEk2LcFghVwuWbcuS;Summer Walker;81;['pop', 'r&b']
6If57j6e3TXXk0HiLcIZca;Sevyn Streeter;64;['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'trap queen', 'urban contemporary']
2EMAnMvWE2eb56ToJVfCWs;Bryson Tiller;81;['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']
5ZS223C6JyBfXasXxrRqOk;Jhené Aiko;83;['alternative r&b', 'dance pop', 'pop', 'r&b', 'urban contemporary']
3KV3p5EY4AvKxOlhGHORLg;Jeremih;81;['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']
20wkVLutqVOYrc0kxFs7rA;Daniel Caesar;89;['canadian contemporary r&b', 'pop', 'r&b']
3Y7RZ31TRPVadSFVy1o8os;H.E.R.;82;['alternative r&b', 'dance pop', 'pop', 'r&b']
4IVAbR2w4JJNJDDRFP3E83;6LACK;85;['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']
6l3HvQ5sa6mXTsMTB19rO5;J. Cole;88;['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']
5LHRHt1k9lMyONurDHEdrp;Tyga;86;['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']
2teIxF2qgr0rYmTTMKiZ7s;Kevin McCall;58;[]
2jku7tDXc6XoB6MO2hFuqg;Tory Lanez;84;['canadian hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']
2HPaUgqeutzr3jx5a9WyDV;PARTYNEXTDOOR;81;['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']
1U1el3k54VvEUzo3ybLPlM;Kali Uchis;88;['colombian pop', 'pop']
6LuN9FCkKOj5PcnpouEgny;Khalid;92;['alternative r&b', 'pop']
6nS5roXSAGhTGr34W6n7Et;Disclosure;80;['house', 'pop', 'uk dance']
4ULO7IGI3M2bo0Ap7B9h8a;Teyana Taylor;68;['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']
0f5nVCcR06GX8Qikz0COtT;Omarion;67;['dance pop', 'hip pop', 'pop r&b', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']
19Fi1Rj7kk8kyiwxpXy3yM;August Alsina;68;['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']
0hCNtLu0JehylgoiP8L4Gh;Nicki Minaj;91;['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']
2h93pZq0e7k5yf4dywlkpM;Frank Ocean;86;['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']
4tMm1dU6Gn04VAZ9ClHcIZ;Jacquees;73;['atl hip hop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']
74V3dE1a51skRkdII8y2C6;André 3000;64;['atl hip hop', 'dirty south rap', 'southern hip hop']
0cGUm45nv7Z6M6qdXYQGTX;Kehlani;82;['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']
1sBkRIssrMs1AbVkOJbc7a;Rick Ross;84;['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']
0QHgL1lAIqAw0HtD7YldmP;DJ Khaled;82;['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']
2NdeV5rLm47xAvogXrYhJX;Ciara;75;['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']
4mwXUEKaW4ftbncf9Hi58l;Tank;63;['pop r&b', 'r&b', 'urban contemporary']
2retT7MFwHDVTeGKDdybEx;K. Michelle;56;['hip pop', 'neo soul', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']
3tVQdUvClmAT7URs9V3rsp;WizKid;79;['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']
77DAFfvm3O9zT5dIoG0eIO;Kyla;71;['uk funky']
05oH07COxkXKIMt6mIPRee;Brandy;70;['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']
5VfqJBmXcf6ZqXoGij5qTE;Tevin Campbell;59;['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
2ZbWlThDW0qSbI3hinpl0w;MC Lyte;55;['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'hip pop', 'new jack swing', 'old school hip hop', 'rap']
6kL8ioxe4mWK945hvcHLkS;Yo-Yo;28;[]
6dQgkiJm1fRkcqKOvPzysr;Brownstone;51;['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
5NDMothbpdpq2xHqSjrrWn;Faith Evans;70;['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
7opRqRgF9lvnVraBFCMvIj;Groove Theory;52;['neo soul', 'new jack swing', 'r&b', 'urban contemporary']
2NmK5FyrQ18HOPXq1UBzqa;SWV;65;['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']
296LotOmbj7eOX7r9l46fK;Soul For Real;56;['boy band', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
4AwNnh5SdnB3VGSZ0GPG4H;Heavy D;49;['new jack swing', 'reggae fusion']
5aEWnrN8h3MhuFUPRfaVuy;Case;59;['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']
336vr2M3Va0FjyvB55lJEd;D'Angelo;67;['alternative r&b', 'funk', 'indie soul', 'neo soul', 'soul']
2S8UlyXW4JjjHcbeg8ddIo;702;54;['girl group', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']
1eNkUXHPaXyuyC8NAgzykK;Jodeci;60;['funk', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']
7ypgj95aGInvJMJbMv78wB;Jade;50;['girl group', 'neurofunk', 'new jack swing']
1urjDGTd4iBze91Z1W1gu7;Total;59;['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']
5KNqYrivNgVCHBssEUSu5B;Donell Jones;61;['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']
64ccradw8gAQn9gMQZmEha;"Lisa ""Left Eye"" Lopes";56;['hip pop', 'urban contemporary']
0urTpYCsixqZwgNTkPJOJ4;Aaliyah;65;['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']
6V3F8MZrOKdT9fU686ybE9;Mark Morrison;68;['british soul', 'new jack swing']
6cjSmkVvMvyE6tCAo1M9Is;Zhané;56;['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
1nSRa2YjjFWJLHGKM07oGQ;Blaque;51;['girl group', 'hip pop', 'r&b', 'urban contemporary']
6Ff53KvcvAj5U7Z1vojB5o;*NSYNC;72;['boy band', 'dance pop', 'pop', 'post-teen pop']
2AOt5htsbtyaHd5Eq3kl3j;Maxwell;63;['funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']
27TmRLInIAVyWyU14KlALf;Christopher Williams;46;['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
1hGJNACUxxr1vMX3HLimGP;"Allen Gordon, Jr. aka ""ALLSTAR""";44;[]
5pWTPmoVkCd943CmFbnER9;Arty Skye;42;[]
1UjTUqWfGkof4L5HO5NmzP;Kenny Lattimore;51;['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
266SmBZTt4zRzaKEANWbfQ;Adina Howard;52;['hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']
2MGT7CYlixSPxAnnkhLpaA;Next;59;['boy band', 'hip hop', 'hip pop', 'minneapolis sound', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']
6lHL3ubAMgSasKjNqKb8HF;Mýa;66;['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']
1QtIfAa6y7w2JhxYJhYeUG;Color Me Badd;57;['boy band', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
0EVUivUkugMtNF09L4QBMH;Hi-Five;49;['boy band', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
6MLDcHrNh4OqxDZAjMt5pt;Ralph Tresvant;60;['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
21gGD9dUby5ls0belA1wqZ;H-Town;52;['boy band', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
5z2cHsOmmmWcAPNG1oEhw0;Xscape;56;['atl hip hop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary']
1mFX1QlezK1lNPKQJkhwWb;New Edition;60;['boy band', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
7vWlb4pM85jCHvV771qZZW;Tony! Toni! Toné!;59;['funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']
0b2XeWDPeBiLeskT6RFqMb;DJ Quik;59;['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'popping', 'rap', 'southern hip hop', 'west coast rap']
7aBzpmFXB4WWpPl2F7RjBe;Wyclef Jean;75;['rap kreyol']
14pVkFUHDL207LzLHtSA18;Pantera;72;['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'texas metal', 'wrestling']
5t28BP42x2axFnqOOMg3CM;Five Finger Death Punch;79;['alternative metal', 'groove metal', 'nu metal']
6wWVKhxIU2cEi0K81v7HvP;Rammstein;81;['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']
1IQ2e1buppatiN1bxUVkrk;Slayer;68;['alternative metal', 'death metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']
2VYQTNDsvvKN9wmU5W7xpj;Marilyn Manson;75;['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'wrestling']
3RNrq3jvMZxD9ZyoOZbQOD;Korn;77;['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']
3HVdAiMNjYrQIKlOGxoGh5;Rob Zombie;70;['alternative metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']
1Yox196W7bzVNZI7RBaPnf;Megadeth;72;['album rock', 'alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']
7iWiAD5LLKyiox2grgfmUT;Bullet For My Valentine;71;['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'uk metalcore', 'welsh metal']
3JFsVIxOn7STeilPICkkB2;Lamb of God;68;['alternative metal', 'groove metal', 'melodic metalcore', 'metal', 'nu metal', 'virginia metal']
7fWgqc4HJi3pcHhK8hKg2p;Dope;62;['alternative metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']
1Ffb6ejR6Fe5IamqA5oRUF;Bring Me The Horizon;82;['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']
6Ghvu1VvMGScGpOUJBAHNH;Deftones;73;['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']
2tRsMl4eGxwoNabM08Dm4I;Judas Priest;70;['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'power metal', 'rock']
17Mb968quDHpjCkIyq30QV;Hatebreed;60;['alternative metal', 'connecticut hardcore', 'hardcore', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock']
1Dvfqq39HxvCJ3GvfeIFuT;Mastodon;62;['alternative metal', 'atlanta metal', 'hard rock', 'metal', 'nu metal', 'progressive groove metal', 'progressive sludge', 'rock', 'sludge metal', 'stoner metal']
6JW8wliOEwaDZ231ZY7cf4;Sepultura;62;['alternative metal', 'brazilian groove metal', 'brazilian metal', 'brazilian thrash metal', 'death metal', 'deathrash', 'groove metal', 'hard rock', 'latin metal', 'metal', 'metal mineiro', 'nu metal', 'old school thrash', 'rap rock', 'rock', 'thrash metal']
3WPKDlucMsXH6FC1XaclZC;Suicidal Tendencies;57;['alternative metal', 'california hardcore', 'crossover thrash', 'funk metal', 'hard rock', 'hardcore punk', 'metal', 'nu metal', 'old school thrash', 'punk', 'rap rock', 'rock', 'thrash metal']
2Pfv2w8a20xzC7Dr7QXRqM;Mudvayne;65;['alternative metal', 'groove metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock']
0CF71zaDOJWCynIkW9bSK8;White Zombie;60;['alternative metal', 'alternative rock', 'hard rock', 'industrial metal', 'metal', 'nu metal', 'rap metal', 'rap rock', 'rock']
37394IP6uhnjIpsawpMu4l;Killswitch Engage;68;['alternative metal', 'boston metal', 'melodic metalcore', 'metalcore', 'nu metal']
1xUhNgw4eJDZfvumIpcz1B;Children Of Bodom;62;['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal', 'power metal']
57ylwQTnFnIhJh4nu4rxCs;In Flames;68;['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish metal']
0lVlNsuGaOr9vMHCZIAKMt;Machine Head;62;['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'progressive groove metal', 'rap rock', 'rock']
3JysSUOyfVs1UQ0UaESheP;Anthrax;61;['album rock', 'alternative metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']
6SER9tY2pDIDVWVf5Ql97B;Prong;46;['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'old school thrash', 'rap rock', 'thrash metal']
74Hj7BmnUXyx2udrIEIKwX;Fear Factory;58;['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rap metal', 'rap rock']
0DCw6lHkzh9t7f8Hb4Z0Sx;Arch Enemy;60;['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'swedish death metal', 'swedish metal']
278ZYwGhdK6QTzE3MFePnP;Trivium;67;['alternative metal', 'melodic metalcore', 'melodic thrash', 'metal', 'metalcore', 'nu metal']
1xE3snzm12GBK259IqEFlY;Clawfinger;48;['alternative metal', 'funk metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock']
1m0B9ak05G0jqDY4ACLhQu;DOWN;52;['alternative metal', 'groove metal', 'hard rock', 'louisiana metal', 'metal', 'nu metal', 'rap rock', 'rock', 'sludge metal', 'southern metal', 'stoner metal', 'supergroup']
3pulcT2wt7FEG10lQlqDJL;Amon Amarth;66;['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish metal', 'tolkien metal', 'viking metal']
3hE8S8ohRErocpkY7uJW4a;Within Temptation;67;['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']
159qqlGwzE04xyqpfAwRLo;Parkway Drive;67;['alternative metal', 'australian metalcore', 'melodic metalcore', 'metalcore', 'nu metal']
0GDGKpJFhVpcjIGF8N6Ewt;Gojira;70;['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']
1Qp56T7n950O3EGMsSl81D;Ghost;69;['hard rock', 'metal']
0blJzvevdXrp21YeI2vbco;Type O Negative;60;['alternative metal', 'gothic metal', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rock']
5HA5aLY3jJV7eimXWkRBBp;Epica;62;['dutch metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']
4PoYwGOztIrPpBfRIlMSxP;Soil;55;['alternative metal', 'industrial metal', 'nu metal', 'rap rock']
7JDSHlDdVTo7aZKdQZ53Vf;Static-X;63;['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap metal', 'rap rock']
2NPduAUeLVsfIauhRwuft1;Nightwish;70;['finnish metal', 'finnish power metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']
2siHvYaxjaW5rKVRiIrMYH;Anastacia;63;['dance pop']
4tZwfgrHOc3mvqYlEYSvVi;Daft Punk;86;['electro', 'filter house']
6k68jYvlUy3CXOwhG1NDBL;Manau;50;['french rock', 'rap conscient']
2YVF0Ou5zIc4mpgtLIlGN0;Robert Miles;66;['dream trance', 'eurodance', 'europop', 'trance']
1gALaWbNDnwS2ECV09sn2A;Nightcrawlers;81;[]
1yqxFtPHKcGcv6SXZNdyT9;MK;73;['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house']
3OqTvcWgb0xaainosGVvuZ;Gala;61;['eurodance', 'europop', 'hip house']
5EvFsr3kj42KNv97ZEnqij;Shaggy;76;['dance pop', 'reggae fusion']
67wCYxOq4A1ohAs7jWYaOJ;Rik Rok;66;['reggae fusion']
0TImkz4nPqjegtVSMZnMRq;TLC;72;['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']
5ksRONqssB7BR161NTtJAm;Ace of Base;67;['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']
2yQBgACksUJgNKh1JWPWPe;Saez;56;['chanson', 'french indie pop', 'french pop', 'french reggae', 'french rock']
1VJspRsoC6c0bvqhnSiFCs;Ini Kamoze;59;['dub', 'reggae', 'reggae fusion', 'roots reggae']
0rlS0SzVFk8BoiAW0fGBbN;Salaam Remi;67;['alternative r&b', 'hip hop', 'indie r&b']
6BkcAbUkfIBM4XudxieMq8;Dr. Alban;64;['bubblegum dance', 'eurodance', 'europop', 'hip house']
0uq5PttqEjj3IH1bzwcrXF;Spice Girls;72;['dance pop', 'europop', 'girl group', 'pop', 'pop rock']
3ngKsDXZAssmljeXCvEgOe;Eagle-Eye Cherry;63;['pop rock']
5TrH0BhpRgs2gkOb992bGC;Lene Marlin;52;['norwegian pop']
0jRqFvRKCDryHOgrgFqsKG;Fools Garden;66;['german pop rock']
2CzPCLry0VHxB4JNva2du6;Bellini;52;[]
2rblp9fJo16ZPTcKDtlmKW;MC Hammer;62;['hip hop', 'hip house', 'new jack swing', 'rap']
0eOdRJIL6L8AInJLre2uIP;Zebda;45;['french folk pop', 'french reggae', 'french rock']
0wgLwvDNCHdJ9FblyyD4Dc;Liquido;56;['german alternative rock', 'german pop rock']
2PSiyldxmJze7xiqbz658m;Spin Doctors;62;['alternative rock', 'pop rock', 'rock']
69MEO1AADKg1IZrq2XLzo5;UB40;73;['reggae fusion', 'uk reggae']
73ZPfpfg1LBVvDEArK4l5B;Des'ree;60;['europop', 'pop rock']
4WLGcWrkSExCqILxDk7ol6;Phats & Small;53;['classic house', 'disco house', 'vocal house']
1bqxl4NUclRsHX98Z3bn2v;Toney Lee;47;[]
3msewJ0hXf2THwcdYjGeOA;Ménélik;42;['old school rap francais']
72OaDtakiy6yFqkt4TsiFt;Cher;73;['dance pop', 'hollywood', 'new wave pop', 'pop', 'pop rock']
2U33UlGhnPqg3B5xJTn3zm;Wamdue Project;50;['disco house', 'vocal house']
0Mry1TcXvK97hkYf7F74zn;Roy Malone;49;[]
3rJ3m1tM6vUgiWLjfV8sRf;Jimmy Cliff;65;['dub', 'reggae', 'roots reggae']
0dlOr0VIysztGWvU1dpjmP;Natalie Imbruglia;66;['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']
4sD9znwiVFx9cgRPZ42aQ1;Sinéad O'Connor;64;['folk', 'lilith', 'new wave pop', 'pop rock']
3JxCEqL9zjKnDJgUhRuRJD;Neneh Cherry;57;['new wave pop', 'urban contemporary']
4ksCwAPgMi8rkQwwR3nMos;Noir Désir;58;['chanson', 'french reggae', 'french rock', 'rock alternatif francais']
2yTUYhIf8fxptTIy3KLuJD;Mike & The Mechanics;63;['album rock', 'art rock', 'classic rock', 'classic uk pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']
6wH6iStAh4KIaWfuhf0NYM;Manu Chao;71;['latin alternative', 'world']
1tqZaCwM57UFKjWoYwMLrw;The Cardigans;67;['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']
77zlytAFjPFjUKda8TNIDY;Youssou N'Dour;57;['afropop', 'mande pop', 'mbalax', 'world']
3dUQY50ORRByIgHFZHrxJZ;Pow Wow;45;['chanson']
0kJMPTXq7h3ztpDukSx5iD;Pras;66;['new jersey rap']
50NoVNy9GU1lCrDV8iGpyu;ODB;66;['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']
2iEvnFsWxR0Syqu2JNopAd;Smash Mouth;70;['alternative rock', 'pop rock']
0sHeX8oQ6o7xic3wMf4NBU;Supergrass;62;['alternative rock', 'britpop', 'modern rock', 'oxford indie', 'pop rock', 'rock']
3E0D2fyt1NbcmBP1QpKkUL;Teri Moïse;39;[]
5rIhaCHkbFVvLJpKHWwOJD;Charles & Eddie;55;['neo soul']
6J7biCazzYhU3gM9j1wfid;Jamiroquai;71;['dance pop']
6aA4f67AL9W1VxtO78M06b;Au P'Tit Bonheur;37;[]
5Qlt3zQ63Z99mNhuun0JAT;Edwyn Collins;51;['britpop', 'scottish new wave']
4vdt8TD56jjQfmxFCmhubX;OMC;58;['nz pop']
771qBvjnXOH9Azr6lKy6FB;Michael Sembello;64;['hi-nrg']
6Tz0QRoe083BcOo2YbG9lV;Nena;67;['german pop', 'german rock', 'new wave pop']
0NKDgy9j66h3DLnN8qu1bB;Eurythmics;72;['dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']
5MspMQqdVbdwP6ax3GXqum;Annie Lennox;75;['europop', 'folk', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock']
7gcCQIlkkfbul5Mt0jBQkg;Dave Stewart;72;['new wave pop', 'rock keyboard']
3nRifdQMP5925XSkIN07oC;Ryan Paris;51;['italian disco']
5lpH0xAS4fVfLkACg9DAuM;Wham!;71;['europop', 'new romantic', 'new wave pop']
7wJ9NwdRWtN92NunmXuwBk;Orchestral Manoeuvres In The Dark;65;['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']
5jsIYrxcANUkZQPfCdfEWe;Partenaire Particulier;48;['french synthpop']
2kreKea2n96dXjcyAU9j5N;The Pointer Sisters;68;['disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'post-disco', 'quiet storm', 'soft rock']
3Y3xIwWyq5wnNHPp5gPjOW;Kenny Loggins;71;['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']
0d7c7amZ8BhgmJ55z7foVI;Jean-Pierre Mader;42;['classic french pop']
50xejJlMNloQ4PUB7lGP9h;Indeep;53;['disco', 'post-disco']
1VDurPMbOKrNU8mcMP4X1P;Jermaine Jackson;53;['disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']
4xOk8sG1KBfhKhR4BOq7Mc;Pia Zadora;50;[]
4N8BwYTEC6XqykGvXXlmfv;George Benson;69;['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul', 'soul jazz', 'yacht rock']
5PN2aHIvLEM98XIorsPMhE;Kim Carnes;63;['new wave pop', 'soft rock']
0jByDd0pRNXrov9xxc5Hb5;Gold;47;['chanson', 'french pop']
2BTZIqw0ntH9MvilQ3ewNY;Cyndi Lauper;74;['dance pop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']
5lh1imF7kkn87IHQsoEjJB;Bandolero;43;[]
19xz1vcuKNjniGEftTOSSH;The Weather Girls;61;['disco', 'hi-nrg']
2CkhxuagMCG9uvlbKm5G3m;Imagination;53;['brit funk', 'disco', 'post-disco']
18xgcedCGxFbqLbIQn5R8F;Miami Sound Machine;60;['new wave pop', 'soft rock']
0gxyHStUsqpMadRV0Di1Qt;Rick Astley;69;['europop', 'new romantic', 'new wave pop', 'soft rock', 'sophisti-pop']
0f3kLT4wvi2mFHlHJgV8Hl;Kajagoogoo;49;['new romantic', 'new wave', 'new wave pop', 'synthpop']
77tT1kLj6mCWtFNqiOmP9H;Daryl Hall & John Oates;76;['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']
